,Churn,Churn_Prob,CustID,predicted
2641,0,0.2358326135387768,2641,0
3831,1,0.4836796894074239,3831,0
3410,1,0.3821580563938645,3410,0
5126,0,0.23126595370791497,5126,0
4077,0,0.8034520738193037,4077,1
28,0,0.012325003433719514,28,0
3238,0,0.01313896417154943,3238,0
1925,0,0.022380728551396802,1925,0
204,0,0.15777939873710378,204,0
334,1,0.5201471255003393,334,1
2813,0,0.0016721824788898422,2813,0
5651,1,0.2716036727048292,5651,0
3708,0,0.030048072475491176,3708,0
4258,1,0.26167738791194783,4258,0
5139,0,0.0045473913093723286,5139,0
4756,0,0.14707271343751732,4756,0
6355,0,0.037940110905135695,6355,0
826,1,0.8362164490196887,826,1
3576,0,0.005008985530160073,3576,0
6858,1,0.5619379400262288,6858,1
1466,0,0.34153750461767546,1466,0
4641,0,0.48707346239143084,4641,0
1475,0,0.05718380966660398,1475,0
287,1,0.6111802548832385,287,1
3790,1,0.08927224572667986,3790,0
6337,0,0.13560763905674983,6337,0
1936,0,0.026995327979512065,1936,0
4160,0,0.1031376732005315,4160,0
6183,0,0.10301900261791115,6183,0
5288,1,0.7441385054978126,5288,1
2157,0,0.2581687634882624,2157,0
4316,0,0.01030646595434885,4316,0
1449,0,0.25484126847150307,1449,0
4495,1,0.6883970298433529,4495,1
5071,0,0.47731344935288017,5071,0
876,1,0.4329444703646818,876,0
1972,0,0.49549689907800015,1972,0
3596,1,0.31904315660775223,3596,0
6625,1,0.7561060387283799,6625,1
623,0,0.01857223114664998,623,0
6523,0,0.0878044166273254,6523,0
4546,1,0.5703591822390547,4546,1
2907,1,0.5549341210912824,2907,1
4607,0,0.3534554378239872,4607,0
328,0,0.473688598606467,328,0
5291,0,0.04080124656697602,5291,0
4697,0,0.21636648935367978,4697,0
325,0,0.262068419298593,325,0
6522,0,0.08177410068341791,6522,0
4537,0,0.44190059702250045,4537,0
1971,0,0.047710991804274724,1971,0
103,0,0.03955149191410399,103,0
1036,0,0.07771059223059147,1036,0
6060,0,0.734756089631654,6060,1
2369,0,0.030996771121379416,2369,0
3870,0,0.04769949043913304,3870,0
363,0,0.005521647726215261,363,0
3668,0,0.18639873329857265,3668,0
4177,0,0.1550733881735246,4177,0
4006,0,0.0013486083982185402,4006,0
1795,1,0.4252188847697879,1795,0
4087,0,0.14366904127742355,4087,0
5284,1,0.7134059661570441,5284,1
3570,0,0.02238773625022441,3570,0
2164,0,0.025100581715009306,2164,0
1502,0,0.05520177179357357,1502,0
2632,0,0.016350874061702162,2632,0
4718,0,0.04651974183474894,4718,0
6506,1,0.6787085117775139,6506,1
6989,0,0.21433335134219222,6989,0
1392,0,0.01586260871030851,1392,0
6196,0,0.06559785691402677,6196,0
4244,0,0.00416478338574925,4244,0
2904,1,0.2843573671428645,2904,0
414,0,0.34294704498674783,414,0
5178,0,0.19448284444935063,5178,0
2703,1,0.46252418736269757,2703,0
5717,0,0.018919076062072524,5717,0
6551,0,0.16121043968102702,6551,0
1954,1,0.7310305183696315,1954,1
1311,0,0.0731543485434554,1311,0
566,0,0.3053230049733698,566,0
3211,0,0.039157372311835935,3211,0
59,0,0.05378070182700984,59,0
6587,0,0.4205435146286096,6587,0
6007,0,0.09550794291848133,6007,0
2122,0,0.2150401448327377,2122,0
6214,0,0.004665492997112081,6214,0
546,1,0.2900229386591272,546,0
573,1,0.1367697220291412,573,0
903,0,0.13022848625542605,903,0
285,0,0.2992075017519677,285,0
5991,1,0.6383052464415477,5991,1
1741,0,0.3606745612903845,1741,0
5522,1,0.6031760103316385,5522,1
6346,1,0.4225495261315714,6346,0
6988,0,0.2120020780642939,6988,0
849,0,0.00931627520373279,849,0
1426,0,0.08678872874264994,1426,0
4040,0,0.01595604666678227,4040,0
494,0,0.16605537948916982,494,0
4776,0,0.6608683728366653,4776,1
6261,0,0.002469466634024024,6261,0
39,1,0.7358519337907317,39,1
1560,0,0.07377726301109479,1560,0
2443,0,0.04629216947685964,2443,0
929,0,0.2086989307614925,929,0
6305,1,0.614652996099053,6305,1
2429,0,0.08644458043574331,2429,0
1628,0,0.6288997636493701,1628,1
4129,0,0.3495559776782479,4129,0
5826,1,0.7459565440707081,5826,1
702,0,0.5444198849818674,702,1
4687,1,0.48511297449878715,4687,0
5579,1,0.023286935889988362,5579,0
5089,0,0.49469240476011345,5089,0
1059,1,0.515284603940805,1059,1
2309,0,0.06366598986546382,2309,0
1422,0,0.051460389937827686,1422,0
6151,1,0.5269693241622692,6151,1
4657,0,0.12030189503689308,4657,0
6347,0,0.5719100745911991,6347,1
332,0,0.1758608925492092,332,0
4299,0,0.29799178458255404,4299,0
6309,0,0.0014405445252773234,6309,0
1257,0,0.11219575716705685,1257,0
2684,0,0.14517192996139966,2684,0
4703,1,0.6013317604490306,4703,1
238,1,0.7636687113805813,238,1
1636,0,0.013368883445083435,1636,0
2185,1,0.2118446838707902,2185,0
252,1,0.6954485300481899,252,1
7020,0,0.18422927583063184,7020,0
684,0,0.5112125143239755,684,1
2879,1,0.37663995737536066,2879,0
6885,1,0.5603320407767834,6885,1
2715,0,0.05199842220680185,2715,0
5010,0,0.013144694625286462,5010,0
3763,1,0.7167896671671977,3763,1
4544,1,0.7386333909620453,4544,1
5957,1,0.6066546881140196,5957,1
4686,0,0.06438281340202277,4686,0
4219,0,0.10184658980330796,4219,0
4076,0,0.047391003771512376,4076,0
4982,1,0.22079965762745862,4982,0
2978,0,0.31940320006470335,2978,0
5078,0,0.09163332457938247,5078,0
3761,0,0.017204516058688828,3761,0
5632,0,0.0020899953151796518,5632,0
980,0,0.12456279911621508,980,0
6322,1,0.725261703923044,6322,1
2586,0,0.016683290310608476,2586,0
2922,1,0.46492195208696235,2922,0
3774,0,0.1296456328569301,3774,0
6314,0,0.614782032478425,6314,1
1220,0,0.3035281321903691,1220,0
3007,1,0.45821205023342737,3007,0
6793,0,0.06392201917737891,6793,0
2138,0,0.013001260344484643,2138,0
1369,0,0.13169297093055754,1369,0
289,1,0.3087949834416362,289,0
2296,0,0.5216275252863375,2296,1
4108,0,0.032372344654494595,4108,0
2998,0,0.6464685552132772,2998,1
1758,0,0.0017594260381483112,1758,0
3641,0,0.03618428073551489,3641,0
825,1,0.46666592952182734,825,0
4044,0,0.020709663725440232,4044,0
2466,0,0.0018704138993773291,2466,0
4678,1,0.804828718451069,4678,1
6707,0,0.0029618249839876406,6707,0
3464,0,0.4399075671259714,3464,0
1009,0,0.08233757403748578,1009,0
970,1,0.6990560446174775,970,1
74,0,0.382288189396596,74,0
2350,0,0.7619864634574074,2350,1
2541,0,0.01572153045021243,2541,0
1167,0,0.11265877664509036,1167,0
543,1,0.7136559551010948,543,1
203,0,0.5712918700118098,203,1
1070,1,0.6037403030679434,1070,1
2577,1,0.8076874345753602,2577,1
6719,0,0.0013347839642400487,6719,0
1004,0,0.06042532062327153,1004,0
3979,0,0.002623937288326439,3979,0
6205,1,0.40189078253225524,6205,0
5420,0,0.04011120091471,5420,0
417,0,0.011193194048256125,417,0
4818,0,0.052313784918219496,4818,0
2284,0,0.24035627627947778,2284,0
3006,1,0.7175992407629826,3006,1
972,0,0.011914632761107739,972,0
4413,1,0.6539037809254263,4413,1
1884,0,0.07292247764880169,1884,0
3220,0,0.006385624977840132,3220,0
2818,1,0.3527850321001038,2818,0
80,1,0.7459565440707081,80,1
4345,0,0.0029171836260480483,4345,0
531,0,0.0010589328687466675,531,0
4145,0,0.20607584099618903,4145,0
6773,1,0.6783864535601096,6773,1
5222,0,0.36618027420119464,5222,0
6940,0,0.004567549042370618,6940,0
3387,0,0.12352266479075963,3387,0
3353,0,0.502231414102733,3353,1
6138,0,0.17052000190542801,6138,0
244,0,0.3968422893573826,244,0
2260,1,0.36227532803768736,2260,0
2450,0,0.07425374891538021,2450,0
4159,0,0.27900513868528193,4159,0
4843,0,0.0016375784025879454,4843,0
5809,0,0.5506132537288267,5809,1
5550,0,0.06677003564373393,5550,0
671,0,0.0037786915724905726,671,0
1399,0,0.0470984435438705,1399,0
444,0,0.3304973222254093,444,0
4168,0,0.017926838773855158,4168,0
674,1,0.253985839632552,674,0
4810,1,0.6544554780990116,4810,1
3091,0,0.1091424331591013,3091,0
6195,1,0.7288784534983088,6195,1
5316,0,0.21566463024511884,5316,0
1875,0,0.047239196958319775,1875,0
1295,0,0.020421967026034327,1295,0
3796,1,0.39393262942360113,3796,0
1838,0,0.41115363897193297,1838,0
5403,0,0.11448299934277022,5403,0
373,0,0.0908301702038469,373,0
2777,0,0.14836038780584068,2777,0
4057,0,0.0013696707337683607,4057,0
655,0,0.5267371664336508,655,1
4273,1,0.28847690100194456,4273,0
4497,0,0.2366709872028373,4497,0
2977,0,0.22416070118029194,2977,0
3699,0,0.06014785715866968,3699,0
5226,0,0.1781601684413165,5226,0
5146,0,0.6004614552043825,5146,1
6406,0,0.2122378110257657,6406,0
5626,0,0.2900403095676394,5626,0
400,0,0.024619511120858337,400,0
3648,0,0.19664831668744986,3648,0
5518,1,0.506736876500461,5518,1
2340,0,0.03866899741650389,2340,0
628,0,0.07491391098320857,628,0
1534,0,0.0011664474048755482,1534,0
4446,1,0.8055087775222562,4446,1
857,1,0.37246674372437205,857,0
6199,1,0.458777532234356,6199,0
4485,0,0.016051959393629658,4485,0
6245,0,0.05759099258482799,6245,0
1528,0,0.33398068783808904,1528,0
5660,0,0.0919981032325709,5660,0
5236,0,0.17841891409590033,5236,0
3216,1,0.2925964060141651,3216,0
3590,0,0.012366047047432587,3590,0
6031,0,0.43313250374418394,6031,0
4921,0,0.361783442149851,4921,0
1530,1,0.4101326977315433,1530,0
4367,0,0.04364270217652364,4367,0
6091,1,0.774187121288888,6091,1
3638,1,0.380798640857693,3638,0
6896,1,0.33728124154192984,6896,0
2589,1,0.7914891247187565,2589,1
5875,0,0.009428655024060185,5875,0
5012,0,0.09640058295765154,5012,0
4103,0,0.042810787384051086,4103,0
4966,0,0.2045570930216175,4966,0
2081,0,0.3512700876229068,2081,0
6427,0,0.005545620554972432,6427,0
5840,0,0.02430490115812813,5840,0
2230,0,0.004457329282454222,2230,0
541,0,0.3953241062948039,541,0
5813,0,0.06845751621520262,5813,0
3793,0,0.11264514076228051,3793,0
428,0,0.5853340032076298,428,1
1464,0,0.1867989510554069,1464,0
2527,1,0.7195636001109513,2527,1
3839,0,0.08261313045538073,3839,0
6244,0,0.41995275749020117,6244,0
6441,0,0.15817841911504826,6441,0
406,0,0.16451796369457977,406,0
2630,0,0.03184505214332188,2630,0
2130,1,0.20560735594339188,2130,0
6068,1,0.36907057515301794,6068,0
2661,0,0.006124997715087152,2661,0
1391,0,0.41526877718219585,1391,0
4964,1,0.5000935925538047,4964,1
598,0,0.1459547924747132,598,0
5247,1,0.5670758630961705,5247,1
5389,0,0.12965421606809163,5389,0
1095,0,0.7386333909620453,1095,1
6857,0,0.30794404990554725,6857,0
2647,0,0.21176007066275715,2647,0
3525,1,0.4584155751718681,3525,0
4587,0,0.2492857133008467,4587,0
577,0,0.6090262576474881,577,1
3346,0,0.8307957119676669,3346,1
6278,0,0.07710278837047595,6278,0
4215,0,0.07432969720168114,4215,0
3032,0,0.022295991227691644,3032,0
4332,0,0.013477315972001701,4332,0
5658,0,0.6741989005311139,5658,1
1659,0,0.007250999625546969,1659,0
6921,0,0.24405996005822284,6921,0
1889,0,0.34926758247622697,1889,0
2144,0,0.29376713602622845,2144,0
3011,0,0.03445637814252602,3011,0
4269,1,0.3189026176979888,4269,0
2845,0,0.4773354134847466,2845,0
4521,0,0.12141906728436971,4521,0
56,0,0.15505803640462512,56,0
4820,0,0.032174924016932296,4820,0
5267,0,0.09065757429020242,5267,0
2790,1,0.12813917696605664,2790,0
1299,1,0.38807220372857487,1299,0
5216,1,0.0281572335433825,5216,0
6631,0,0.14758017963922299,6631,0
4268,0,0.20839789425540306,4268,0
2152,0,0.5553076530378149,2152,1
5143,0,0.037271414477980574,5143,0
1225,1,0.48708139539626905,1225,0
2909,0,0.029723931692753558,2909,0
4218,0,0.26727610995740764,4218,0
89,0,0.2255731780027415,89,0
2170,0,0.09241847666632662,2170,0
1737,0,0.34631237443019985,1737,0
5045,0,0.20324627847940474,5045,0
6489,1,0.2277878083222692,6489,0
2936,0,0.4095288699801376,2936,0
5379,0,0.23779348249052995,5379,0
5971,0,0.0013740137744486015,5971,0
4859,0,0.09261784012355129,4859,0
1856,1,0.12336298468286659,1856,0
6555,0,0.03816566389013097,6555,0
4464,1,0.4092734764499514,4464,0
1772,1,0.668692906518854,1772,1
2322,0,0.0035564913268011263,2322,0
1221,0,0.45769602389934577,1221,0
6201,0,0.5943748298688334,6201,1
865,1,0.43329996317643976,865,0
316,0,0.0014048934850305794,316,0
6450,0,0.012462133285026192,6450,0
2535,0,0.029801087197827387,2535,0
5872,1,0.6914682619259799,5872,1
66,0,0.17470413254839323,66,0
698,0,0.26971963406909794,698,0
990,0,0.03842990573865755,990,0
6010,0,0.019398751357214427,6010,0
1947,0,0.06133064084698902,1947,0
3608,1,0.3114518172941791,3608,0
1243,1,0.4143093176953635,1243,0
2183,0,0.3065053148578682,2183,0
3127,1,0.2600434401572304,3127,0
1300,0,0.05059550247360751,1300,0
4502,1,0.4073095801767774,4502,0
2371,0,0.33422120953661155,2371,0
2988,0,0.08989253937213416,2988,0
438,0,0.40297613181081293,438,0
5511,0,0.015052768415161849,5511,0
2723,0,0.05924120884671901,2723,0
2451,1,0.31430909665717305,2451,0
396,0,0.5675240066545685,396,1
6836,1,0.7432479433128281,6836,1
1760,0,0.03771795505071702,1760,0
1930,0,0.2669804714435976,1930,0
3249,0,0.2473811258942191,3249,0
3803,1,0.07212409284444211,3803,0
71,0,0.011238468626727241,71,0
4198,0,0.004249100094749546,4198,0
2275,1,0.7369480250043746,2275,1
5240,0,0.06378520687745254,5240,0
2750,0,0.11567746509248397,2750,0
2669,1,0.5613018761157407,2669,1
1201,0,0.34306977483857465,1201,0
3895,0,0.00483810086633209,3895,0
1050,1,0.5407136843734964,1050,1
5333,1,0.6272329960674795,5333,1
3422,0,0.019096369246093647,3422,0
2042,0,0.1795915018273063,2042,0
4864,0,0.12228942165398342,4864,0
2705,0,0.00195664333703867,2705,0
6113,0,0.37872089683533683,6113,0
3575,0,0.10652381714421721,3575,0
4064,0,0.377326473909551,4064,0
4488,1,0.29801629528696455,4488,0
1896,0,0.075578972948107,1896,0
2702,0,0.42440789475480156,2702,0
6017,0,0.24772672781037736,6017,0
2442,1,0.8145798723839403,2442,1
3733,0,0.05646845267227876,3733,0
6684,0,0.1794209072520663,6684,0
4259,1,0.20441235660683738,4259,0
664,0,0.0033519668186993757,664,0
7019,0,0.006342370447731099,7019,0
6917,0,0.04172074765087634,6917,0
237,0,0.5973702775271676,237,1
6249,0,0.6470470563726602,6249,1
6451,0,0.20541318923648613,6451,0
3099,0,0.03923292719676546,3099,0
1126,1,0.42639818518368205,1126,0
3918,1,0.6317914284581314,3918,1
5645,0,0.03356241978218623,5645,0
3303,1,0.6130289352476807,3303,1
4471,1,0.4163507758870212,4471,0
3712,0,0.03983863718083757,3712,0
2354,0,0.03447298345012821,2354,0
3078,1,0.8397686815566036,3078,1
4584,0,0.009914130504614163,4584,0
5009,0,0.11053842130610987,5009,0
271,0,0.011512063159954887,271,0
1710,0,0.5941490449763164,1710,1
5675,0,0.5875985673194445,5675,1
1439,1,0.625038512637727,1439,1
6075,0,0.10239145901832357,6075,0
5359,1,0.5493793274590484,5359,1
2565,0,0.06766197801292556,2565,0
352,0,0.8080547634628913,352,1
563,0,0.10036305917921025,563,0
2830,0,0.008679254258145811,2830,0
2090,0,0.06614380136822272,2090,0
1523,0,0.2664423959467306,1523,0
5822,0,0.3701710056467315,5822,0
1023,0,0.40440412012135074,1023,0
6412,0,0.0494630096538403,6412,0
680,1,0.6456003608539065,680,1
3777,0,0.005808881007537767,3777,0
2213,0,0.0354876173108568,2213,0
6392,0,0.13401607031606771,6392,0
4876,1,0.6204168505373002,4876,1
4578,0,0.26204330349069077,4578,0
5241,0,0.034412735675459924,5241,0
3199,0,0.002481388786279293,3199,0
3423,1,0.2916068602237676,3423,0
1868,0,0.509311613003457,1868,1
5067,0,0.11622208429291461,5067,0
1163,1,0.676575282108881,1163,1
2435,0,0.3025562633803236,2435,0
3391,0,0.14901798769458546,3391,0
5739,0,0.0974976467208736,5739,0
1409,0,0.38668237044135617,1409,0
6979,0,0.488667703624464,6979,0
481,1,0.1369604673973992,481,0
351,0,0.10071801464918516,351,0
1998,1,0.6628072107499312,1998,1
4327,0,0.5460253067649282,4327,1
4059,1,0.40990039353710506,4059,0
257,0,0.1094547133983115,257,0
2902,0,0.7108677363116435,2902,1
1550,0,0.7433760051690607,1550,1
4134,0,0.3015806667375321,4134,0
229,0,0.03314763165452759,229,0
5000,0,0.2724974127992933,5000,0
5768,0,0.2756380064132645,5768,0
6601,0,0.055314236161959116,6601,0
6898,0,0.2978483305987517,6898,0
3495,1,0.8073061596257258,3495,1
4190,1,0.5090324028656096,4190,1
1785,0,0.015004259742845675,1785,0
6873,0,0.022354357249482894,6873,0
5130,1,0.5224100823546665,5130,1
12,0,0.12460873022512016,12,0
6602,0,0.33347240091866126,6602,0
1568,0,0.6903875769611,1568,1
4651,1,0.5028370519171252,4651,1
3507,0,0.1461764502154991,3507,0
2293,0,0.013553463082336547,2293,0
2289,0,0.03556907507664883,2289,0
63,0,0.08502744644998775,63,0
4206,0,0.04880072380603325,4206,0
1982,0,0.08740921567206304,1982,0
813,0,0.08649505044157847,813,0
284,1,0.44841219062467186,284,0
3764,0,0.09412024425614046,3764,0
1759,0,0.0652666744081777,1759,0
5736,0,0.16760746700643187,5736,0
4237,1,0.5224148005931436,4237,1
5797,0,0.3391969889787335,5797,0
4136,0,0.010617178534910081,4136,0
2311,0,0.3923316810110608,2311,0
3188,1,0.3798789416007914,3188,0
3616,0,0.0669489757918866,3616,0
2211,0,0.202001394292849,2211,0
4600,0,0.05302838422128805,4600,0
4581,0,0.0021117628219843093,4581,0
5051,0,0.23858977911610352,5051,0
3758,0,0.38183439929104673,3758,0
5700,0,0.5118970024731138,5700,1
3273,1,0.3013876245140031,3273,0
463,1,0.7455230989539714,463,1
5770,0,0.029470001383299405,5770,0
3856,0,0.2787498260167086,3856,0
5800,0,0.47632291117946807,5800,0
2980,0,0.0013487267286997398,2980,0
1731,1,0.7752401642198503,1731,1
6089,1,0.8213769925359674,6089,1
1551,0,0.020971102044344676,1551,0
4049,0,0.28399977919963737,4049,0
3792,1,0.6774179358550233,3792,1
4907,0,0.0014201938221493325,4907,0
3323,0,0.04073210151803402,3323,0
4489,0,0.02943149891003032,4489,0
2824,0,0.0016290687429255672,2824,0
4709,0,0.3517203799261447,4709,0
5877,1,0.1875152473673271,5877,0
4800,1,0.868041041878787,4800,1
538,0,0.10113408024859429,538,0
6642,0,0.17137093047807775,6642,0
6630,0,0.6965239911764451,6630,1
4705,0,0.5813076501796851,4705,1
6377,1,0.46791398604793605,6377,0
838,0,0.12229967486632289,838,0
450,0,0.003923432799936654,450,0
1360,1,0.8141818919383125,1360,1
697,1,0.4387943202155843,697,0
3265,1,0.40435275820583255,3265,0
588,0,0.0626159588689564,588,0
279,0,0.3307618587029604,279,0
2455,1,0.5674394449072304,2455,1
4135,0,0.04085336339082073,4135,0
5163,0,0.26849311073302784,5163,0
3787,0,0.2765205499052398,3787,0
7013,0,0.43117281677182273,7013,0
5193,0,0.001326673905858277,5193,0
6400,0,0.007646934284169387,6400,0
5657,0,0.7049065633771804,5657,1
1888,0,0.08719905557148205,1888,0
1048,0,0.02831299647593799,1048,0
4714,0,0.016639669190814523,4714,0
6543,0,0.011172886325956298,6543,0
1591,0,0.07340973293343292,1591,0
2153,0,0.4219509542509249,2153,0
4505,0,0.0018130275658436086,4505,0
1054,1,0.5134999647459986,1054,1
2560,1,0.3426710868312366,2560,0
4143,1,0.5698635274553571,4143,1
6880,0,0.0019216078465630368,6880,0
1663,1,0.4488364316767675,1663,0
5019,0,0.8006833176421163,5019,1
1152,0,0.32690521276499906,1152,0
2285,1,0.23851003013099845,2285,0
137,0,0.0015022803053902794,137,0
2345,0,0.258007842078882,2345,0
166,1,0.6552693901001894,166,1
5916,0,0.050889054973662196,5916,0
4361,0,0.06900557823231097,4361,0
5326,1,0.1559538118720409,5326,0
1129,0,0.4030288668348149,1129,0
4279,0,0.11540942450715391,4279,0
1859,1,0.2531334012029087,1859,0
6812,0,0.2480825550390422,6812,0
3662,1,0.32538667526219356,3662,0
1443,0,0.26004089457587076,1443,0
4329,1,0.5269554266944173,4329,1
5231,1,0.7798108416709011,5231,1
6497,0,0.41117124483465634,6497,0
2816,0,0.09809994052375445,2816,0
197,0,0.28188770319371426,197,0
642,1,0.771757316954654,642,1
5773,0,0.08564566473771762,5773,0
2155,1,0.5365915760826752,2155,1
1980,0,0.637585773351863,1980,1
5972,1,0.24548937837644993,5972,0
2508,0,0.06228591446342761,2508,0
1374,0,0.024734255976883994,1374,0
5013,0,0.5182291718722212,5013,1
3204,0,0.02208745255808054,3204,0
4592,0,0.021370990649567066,4592,0
6508,1,0.5441415042450473,6508,1
147,1,0.49655129371719114,147,0
3820,0,0.2225390369785127,3820,0
1227,0,0.18904368168238464,1227,0
1429,0,0.005994293203666342,1429,0
4463,1,0.6901053381194062,4463,1
4478,0,0.5483392415874526,4478,1
5838,0,0.06473329539054504,5838,0
216,0,0.0031483055607079667,216,0
6735,0,0.006976771558680269,6735,0
3136,1,0.5321967600407489,3136,1
4438,0,0.005931234932481101,4438,0
2826,0,0.17284605522030705,2826,0
2168,1,0.7020452871759696,2168,1
5123,1,0.5358301532882507,5123,1
4253,0,0.6001915883082389,4253,1
4895,0,0.25679514132700926,4895,0
1483,0,0.025278907467141697,1483,0
6038,1,0.06746662436481145,6038,0
4067,0,0.01677933416890404,4067,0
1683,0,0.015539513694589764,1683,0
2448,1,0.7643881429519569,2448,1
734,0,0.4408601970062729,734,0
4963,0,0.03572589125105291,4963,0
2820,0,0.010405852861674687,2820,0
2403,0,0.02544122894140229,2403,0
603,0,0.10099310478444687,603,0
6457,0,0.17241047724117328,6457,0
1348,1,0.6768795150235375,1348,1
534,1,0.7616402632594187,534,1
6690,0,0.07859342415676461,6690,0
3476,0,0.28143605818388767,3476,0
4635,0,0.00848118150655545,4635,0
1899,0,0.425773607253727,1899,0
2491,0,0.019000053917200756,2491,0
4690,0,0.10978701135660086,4690,0
1566,0,0.01869289507411013,1566,0
958,0,0.14233373553046463,958,0
495,1,0.22704983086362607,495,0
3399,0,0.04418605490868406,3399,0
5515,0,0.020618706623111605,5515,0
1033,0,0.0033768015035347517,1033,0
1359,1,0.7651682457835013,1359,1
3096,0,0.011636679696725463,3096,0
2291,1,0.7577416453378969,2291,1
887,0,0.4795684322401412,887,0
6710,0,0.029484551855515503,6710,0
2957,0,0.5894393116084966,2957,1
2928,0,0.028611560735787682,2928,0
26,1,0.4692749487824815,26,0
3948,0,0.1555148334675083,3948,0
5968,1,0.17159186460067877,5968,0
6030,1,0.2523261314881928,6030,0
5428,1,0.649889229099672,5428,1
1186,0,0.027626598111253044,1186,0
4260,0,0.06090606744865818,4260,0
5197,0,0.07357062292651657,5197,0
6922,0,0.46470483872262475,6922,0
1341,1,0.45386975561728415,1341,0
2620,0,0.2538182612375272,2620,0
1244,1,0.11790193693539318,1244,0
1030,0,0.23615056019687455,1030,0
5278,0,0.2234753162276109,5278,0
1415,0,0.11282201556878774,1415,0
3521,0,0.020386181841264575,3521,0
4629,0,0.12853589188777595,4629,0
3013,0,0.1709656437291303,3013,0
1401,1,0.704681680740311,1401,1
3929,0,0.044217858881525116,3929,0
6981,0,0.35612157331419714,6981,0
320,1,0.07051442596990544,320,0
1815,0,0.0009627244756052822,1815,0
402,1,0.23865788121958606,402,0
5121,0,0.07333499096844556,5121,0
2281,1,0.30997752338814843,2281,0
6680,1,0.054526209807832016,6680,0
4757,1,0.25853597826655417,4757,0
6351,1,0.2822639425607107,6351,0
6580,0,0.03811668312104706,6580,0
4590,0,0.05288808983354624,4590,0
895,0,0.37580921650601506,895,0
5184,0,0.04688117866546485,5184,0
3825,0,0.003053094663101661,3825,0
2031,0,0.42697597344687427,2031,0
3405,0,0.1302813400258139,3405,0
23,0,0.01101105986791803,23,0
4696,0,0.07652660553089345,4696,0
1202,1,0.2038101783192444,1202,0
2989,0,0.22582962812512247,2989,0
1742,1,0.6891759064967931,1742,1
376,0,0.47950496001275356,376,0
3160,0,0.005311112564934068,3160,0
5636,1,0.5105718850194074,5636,1
1277,0,0.0012976164611807318,1277,0
2627,0,0.011281584989193292,2627,0
4362,0,0.006490237165664655,4362,0
4507,0,0.2569876294899908,4507,0
6605,1,0.1153641149428681,6605,0
425,0,0.09392084254186309,425,0
6664,0,0.3626610892963839,6664,0
6273,1,0.7621402935063808,6273,1
2896,0,0.09500898440639194,2896,0
1286,0,0.1801854996862869,1286,0
5539,0,0.029773568493788084,5539,0
2188,0,0.21703223897362214,2188,0
2615,0,0.019085955115892984,2615,0
6622,1,0.47966353339537715,6622,0
299,1,0.5765553902806528,299,1
4412,0,0.004978886719120726,4412,0
607,0,0.015505507739860208,607,0
2960,1,0.63521964632592,2960,1
584,0,0.20242668807013214,584,0
1779,0,0.6597894278139528,1779,1
4035,0,0.24906578047684103,4035,0
6657,0,0.009072429494088702,6657,0
467,0,0.12445704258510445,467,0
487,0,0.01775887586182212,487,0
3079,1,0.5425551629357246,3079,1
1501,0,0.0270338641684362,1501,0
5353,0,0.16647136815304933,5353,0
2982,0,0.007613057914525814,2982,0
2035,0,0.12676414146094694,2035,0
3722,0,0.0974981728603996,3722,0
6114,0,0.34482246990122756,6114,0
282,0,0.19853784719253217,282,0
2694,0,0.12063267068250734,2694,0
3841,1,0.6612548688803461,3841,1
4377,0,0.469912318827525,4377,0
518,1,0.5027998220177499,518,1
6692,0,0.13071502970062138,6692,0
2325,0,0.258462259346565,2325,0
3102,1,0.2606821609362375,3102,0
6109,0,0.33826055075116396,6109,0
4320,0,0.00273843325132715,4320,0
142,0,0.12322576995013995,142,0
1810,0,0.03930811290489065,1810,0
6919,0,0.18180931088555183,6919,0
6606,1,0.44779228444030367,6606,0
1051,0,0.4057837290931948,1051,0
191,1,0.6030222593877884,191,1
4100,0,0.0049202292628306365,4100,0
5090,1,0.6718847949876364,5090,1
4194,0,0.001951354478564105,4194,0
5358,0,0.0719482250260486,5358,0
4750,0,0.16545432896701912,4750,0
6843,1,0.4701187800056979,6843,0
5208,0,0.16384729952354704,5208,0
6117,0,0.0024311019979132964,6117,0
2278,0,0.512017462317328,2278,1
6597,1,0.34542551341661554,6597,0
2924,1,0.5645399976920428,2924,1
4890,0,0.20405615672054556,4890,0
5672,0,0.04866214345556892,5672,0
1520,0,0.2041729951847004,1520,0
5254,0,0.03485079228255787,5254,0
1749,0,0.4339642353489512,1749,0
4267,0,0.01884486931690174,4267,0
6361,0,0.2800139705832432,6361,0
2484,0,0.09618702204885665,2484,0
1150,0,0.19964562727032328,1150,0
4601,0,0.4071917532875845,4601,0
6189,0,0.012639595017729746,6189,0
1927,1,0.37737203234652755,1927,0
1389,1,0.5541788903995304,1389,1
4765,0,0.04736655519356538,4765,0
6005,0,0.06893736317553403,6005,0
5595,0,0.163561094070095,5595,0
2862,1,0.6363502471787941,2862,1
2621,0,0.009933288598033213,2621,0
3794,0,0.27011440250723345,3794,0
5407,0,0.004117074081773427,5407,0
2014,0,0.16083514136123434,2014,0
4216,0,0.013059144932299545,4216,0
5488,0,0.2672376658312944,5488,0
6312,1,0.10478471467845486,6312,0
1579,1,0.7196872076504526,1579,1
6998,0,0.6149693368224572,6998,1
5264,0,0.02244921929125547,5264,0
6320,0,0.1018475432113888,6320,0
6333,1,0.24872239741674448,6333,0
